data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,2.1,2.1,N,Miscellaneous,Hydro Washington,Unknown,45.93333333,-46.71666667,1947,1947,January,1/16/47,12:00,Large,,,,,,1,,,,,,,,,,,,,,,,IIP. HB 2994 Jan 25
IOT,1,2.2,2.2,N,Miscellaneous,Hydro Washington,Unknown,45.93333333,-46.71666667,1947,1947,January,1/16/47,12:00,Small,,,,1,,,,,,,,,,,,,,,,,,IIP. HB 2994 Jan 25
IOT,1,3,3,N,Ship,Noordam,Visual,46.16666667,-46.58333333,1947,1947,January,1/17/47,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,718,718,N,Ship,USCGC Evergreen,Visual,51.96666667,-50.68333333,1947,1947,January,1/27/47,16:35,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP: Small amount of drift ice and isolated growlers. HB 2996 Feb 8: coverage ~10%
IOT,1,11,11,N,Ship,Mormacgull (SS),Visual,48.45,-49.85,1947,1947,February,2/6/47,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP: Growler with scattered patches field ice in vicinity. HB 2997 Feb 15: SS Mormarrd ? Medium sized growler and scattered patches of field ice
IOT,1,15.01,15.01,N,Miscellaneous,Cape Race,Unknown,49.5,-49.83333333,1947,1947,February,2/14/47,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP: Field ice and growlers.
IOT,0,15.02,15.02,N,Miscellaneous,Cape Race,Unknown,48.91666667,-50.5,1947,1947,February,2/14/47,,Growler,,,,,,,,,,,,,,,,,,,,,,IIP: Field ice and growlers.
IOT,1,19,19,N,Aircraft,Ice Patrol,Visual,48.26666667,-52.68333333,1947,1947,February,2/15/47,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,20,20,N,Aircraft,Ice Patrol,Visual,48.6,-51.15,1947,1947,February,2/15/47,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,21,21,N,Aircraft,Ice Patrol,Visual,49.51666667,-51.45,1947,1947,February,2/15/47,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,22,22,N,Aircraft,Ice Patrol,Visual,49.53333333,-52.05,1947,1947,February,2/15/47,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,23,23,N,Aircraft,Ice Patrol,Visual,49.56666667,-51.83333333,1947,1947,February,2/15/47,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,24,24,N,Aircraft,Ice Patrol,Visual,49.68333333,-51.96666667,1947,1947,February,2/15/47,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,25,25,N,Aircraft,Ice Patrol,Visual,48.5,-51.66666667,1947,1947,February,2/15/47,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,27,27,N,Ship,Warren Delano,Visual,47.58333333,-51,1947,1947,February,2/19/47,20:00,Small,,,,1,,,,,,,,,,,,,,,,,,IIP. HB 2999 Mar 1
IOT,1,29,29,N,Aircraft,Ice Patrol,Visual,48.71666667,-53.63333333,1947,1947,February,2/25/47,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,30,30,N,Aircraft,Ice Patrol,Visual,48.85,-52.96666667,1947,1947,February,2/25/47,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,31,31,N,Aircraft,Ice Patrol,Visual,49.16666667,-52.96666667,1947,1947,February,2/25/47,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,33,33,N,Aircraft,Ice Patrol,Visual,47.55,-53.01666667,1947,1947,February,2/25/47,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,34,34,N,Aircraft,Ice Patrol,Visual,47.68333333,-53.08333333,1947,1947,February,2/26/47,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,36,36,N,Ship,Seton Hall Victory (SS),Visual,45.9,-53.83333333,1947,1947,March,3/9/47,15:30,Bergy bit,,,1,,,,,,,,,,,,,,,,,,,IIP: Large growler. HB 3002 Mar 22
IOT,1,37,37,N,Aircraft,Ice Patrol,Visual,49.66666667,-53.96666667,1947,1947,March,3/12/47,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,39,39,N,Aircraft,Ice Patrol,Visual,48.61666667,-53.6,1947,1947,March,3/12/47,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,40,36,Y,Aircraft,Ice Patrol,Visual,45.5,-54.68333333,1947,1947,March,3/13/47,,Bergy bit,,,1,,,,,,,,7.6,E,3.7,E,,,,,,,,IIP: Small growler. HB 3002 Mar 22: now 12' above the water & 25' long
IOT,1,42,39,Y,Aircraft,Ice Patrol,Visual,48.6,-53.63333333,1947,1947,March,3/13/47,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
