date,longitude,latitude,resight,size
06/20/1983,-47.92,47.6,0,MED
06/20/1983,-48.05,47.53,0,MED
06/23/1983,-47.38,47.17,1,MED
06/19/1983,-47.28,43.0,0,MED
06/19/1983,-55.67,51.17,0,SM
06/20/1983,-49.08,44.21,0,LG
06/20/1983,-51.28,51.03,0,X
06/30/1983,-48.73,48.58,1,MED
06/20/1983,-51.4,51.08,0,X
06/20/1983,-51.17,51.08,0,X
06/20/1983,-51.25,51.33,0,X
06/20/1983,-51.28,51.15,0,X
06/20/1983,-51.5,51.3,0,X
06/20/1983,-51.45,51.47,0,X
06/20/1983,-51.25,51.58,0,X
06/20/1983,-51.32,51.53,0,X
06/20/1983,-51.33,51.6,0,X
06/20/1983,-51.3,51.6,0,X
06/20/1983,-51.35,51.63,0,X
06/20/1983,-51.37,51.65,0,X
06/18/1983,-45.47,48.07,0,LG
06/29/1983,-44.4,47.74,1,LG
07/02/1983,-43.58,47.22,1,MED
06/20/1983,-52.97,47.9,0,MED
06/27/1983,-52.8,47.17,1,MED
07/04/1983,-53.07,46.43,1,BBGR
06/21/1983,-49.07,44.17,0,MED
06/21/1983,-49.13,43.88,0,SM
06/21/1983,-48.27,43.87,0,LG
06/20/1983,-46.97,42.77,0,MED
06/22/1983,-48.83,50.5,0,SM
06/22/1983,-48.86,50.5,0,MED
06/22/1983,-48.83,50.48,0,BBGR
06/22/1983,-48.82,50.5,0,BBGR
06/22/1983,-41.83,50.3,0,MED
06/22/1983,-48.67,48.22,0,SM
06/22/1983,-48.03,48.25,0,SM
06/22/1983,-48.87,48.3,0,SM
06/22/1983,-50.1,48.47,0,SM
06/22/1983,-50.63,48.33,0,MED
06/23/1983,-50.37,48.3,1,LG
06/22/1983,-50.98,48.42,0,SM
06/22/1983,-51.52,48.45,0,BBGR
06/22/1983,-52.25,48.3,0,BBGR
06/23/1983,-52.23,47.97,1,BBGR
06/22/1983,-45.28,48.07,0,MED
06/23/1983,-50.39,47.34,0,MED
06/23/1983,-50.3,46.62,0,MED
06/23/1983,-50.97,47.12,0,SM
06/23/1983,-51.85,47.75,0,MED
06/23/1983,-52.25,47.97,0,MED
06/23/1983,-47.5,47.43,0,MED
06/23/1983,-47.72,47.48,0,MED
06/24/1983,-47.38,47.32,1,MED
06/23/1983,-55.03,51.98,0,MED
06/24/1983,-47.7,46.92,0,LG
06/24/1983,-47.45,47.43,0,LG
06/25/1983,-51.2,51.13,0,MED
06/25/1983,-51.17,51.18,0,MED
06/25/1983,-51.68,51.17,0,MED
07/12/1983,-47.63,50.25,1,LG
06/25/1983,-52.0,51.13,0,MED
07/02/1983,-50.38,50.13,1,LG
06/25/1983,-52.77,51.07,0,MED
06/25/1983,-52.92,51.15,0,MED
06/25/1983,-53.1,51.28,0,MED
06/25/1983,-53.02,51.02,0,MED
06/25/1983,-51.63,50.97,0,BBGR
06/25/1983,-52.62,51.1,0,BBGR
06/25/1983,-52.72,51.13,0,BBGR
06/25/1983,-53.33,51.13,0,MED
06/25/1983,-53.28,51.33,0,MED
06/25/1983,-53.43,51.22,0,MED
06/25/1983,-53.63,51.28,0,MED
07/05/1983,-51.58,51.01,1,MED
07/12/1983,-49.2,48.88,1,LG
06/25/1983,-53.72,51.32,0,MED
06/25/1983,-54.03,51.22,0,MED
06/25/1983,-54.1,51.3,0,MED
07/05/1983,-52.3,51.35,1,MED
06/25/1983,-54.2,51.35,0,MED
06/25/1983,-55.72,51.77,0,MED
06/27/1983,-54.97,50.08,0,BBGR
06/27/1983,-54.97,50.08,0,BBGR
06/27/1983,-54.98,50.08,0,SM
06/27/1983,-55.12,50.31,0,LG
06/27/1983,-54.88,50.63,0,SM
06/27/1983,-54.97,50.72,0,LG
07/07/1983,-53.12,49.22,1,MED
06/27/1983,-54.99,50.74,0,BBGR
06/28/1983,-47.5,47.77,0,MED
06/28/1983,-54.45,51.98,0,LG
07/15/1983,-51.33,50.97,1,SM
06/28/1983,-54.53,51.85,0,LG
06/29/1983,-55.27,51.85,1,LG
06/28/1983,-54.53,51.07,0,BBGR
06/28/1983,-55.17,51.93,0,LG
06/28/1983,-54.45,51.98,0,BBGR
06/29/1983,-48.06,46.42,0,LG
06/30/1983,-47.98,46.51,1,LG
06/28/1983,-47.83,46.8,0,MED
06/30/1983,-47.74,46.88,1,MED
07/01/1983,-47.62,46.85,1,MED
06/29/1983,-46.0,47.37,0,X
06/29/1983,-54.67,51.8,0,MED
06/29/1983,-47.22,47.83,0,MED
07/09/1983,-53.15,51.18,1,MED
06/30/1983,-47.47,46.9,0,MED
06/30/1983,-47.98,46.51,0,BBGR
07/01/1983,-47.45,47.53,0,MED
06/30/1983,-49.37,48.83,0,MED
06/30/1983,-49.32,48.25,0,MED
06/30/1983,-49.28,48.72,0,MED
06/30/1983,-50.18,48.13,0,MED
06/30/1983,-47.58,46.86,0,LG
06/30/1983,-47.5,46.54,0,SM
07/01/1983,-50.05,48.7,0,MED
07/01/1983,-49.25,48.67,0,MED
07/01/1983,-49.0,48.67,0,MED
07/01/1983,-49.98,48.2,0,MED
07/02/1983,-47.39,46.7,0,MED
07/02/1983,-53.18,49.75,0,MED
07/02/1983,-53.2,49.77,0,MED
07/02/1983,-52.05,49.23,0,LG
07/02/1983,-48.3,50.3,0,BBGR
07/02/1983,-42.7,49.62,0,MED
07/02/1983,-44.72,48.72,0,MED
07/02/1983,-44.72,49.72,0,LG
07/03/1983,-55.08,50.82,0,MED
07/02/1983,-44.63,48.27,0,X
07/03/1983,-54.52,51.93,0,LG
07/15/1983,-52.65,51.28,1,LG
07/03/1983,-54.28,51.88,0,LG
07/03/1983,-53.57,51.83,0,SM
07/03/1983,-53.5,51.97,0,LG
07/05/1983,-52.98,51.7,0,MED
07/03/1983,-53.43,51.55,0,SM
07/03/1983,-53.33,51.92,0,MED
07/03/1983,-53.75,51.97,0,SM
07/05/1983,-53.37,51.88,1,SM
07/03/1983,-52.75,51.61,0,SM
07/03/1983,-51.15,47.13,0,MED
07/03/1983,-50.0,44.92,0,BBGR
07/03/1983,-50.52,51.82,0,MED
07/03/1983,-50.53,51.87,0,MED
07/03/1983,-51.0,51.97,0,MED
07/03/1983,-51.8,51.92,0,MED
07/03/1983,-52.78,51.98,0,MED
07/03/1983,-54.08,51.97,0,MED
07/05/1983,-53.95,51.8,1,MED
07/03/1983,-54.08,51.98,0,MED
07/03/1983,-54.12,51.97,0,MED
07/03/1983,-54.3,51.85,0,MED
07/03/1983,-51.98,51.87,0,MED
07/03/1983,-54.77,51.9,0,BBGR
07/03/1983,-52.5,47.87,0,MED
07/03/1983,-48.04,49.12,0,X
07/05/1983,-47.88,49.27,1,SM
07/03/1983,-52.82,46.23,0,SM
07/03/1983,-52.38,46.7,0,SM
07/04/1983,-52.57,46.87,0,BBGR
07/04/1983,-52.57,47.07,0,BBGR
07/04/1983,-50.38,44.75,0,SM
07/13/1983,-50.17,44.03,1,BBGR
07/16/1983,-50.29,44.67,1,MED
07/04/1983,-52.87,46.77,0,MED
07/04/1983,-49.3,48.63,0,MED
07/05/1983,-54.33,51.97,0,MED
07/15/1983,-52.88,51.43,1,LG
07/15/1983,-52.95,51.52,1,MED
07/05/1983,-54.0,51.93,0,MED
07/05/1983,-52.73,49.22,0,LG
07/05/1983,-52.3,49.01,0,LG
07/05/1983,-52.3,48.82,0,LG
07/05/1983,-52.0,48.62,0,BBGR
07/05/1983,-52.0,48.75,0,SM
07/05/1983,-51.27,49.01,0,MED
07/05/1983,-50.3,48.65,0,MED
07/11/1983,-47.75,48.1,1,LG
07/12/1983,-47.18,48.23,1,LG
07/05/1983,-44.42,48.45,0,MED
07/05/1983,-44.35,48.67,0,SM
07/05/1983,-43.62,49.01,0,SM
07/05/1983,-44.01,48.53,0,MED
07/05/1983,-42.5,50.7,0,BBGR
07/05/1983,-42.5,50.71,0,BBGR
07/05/1983,-48.27,51.2,0,SM
07/05/1983,-48.52,51.01,0,MED
07/05/1983,-49.33,51.0,0,SM
07/05/1983,-50.48,51.01,0,BBGR
07/05/1983,-50.57,51.01,0,BBGR
07/05/1983,-50.18,51.68,0,SM
07/12/1983,-48.2,50.63,1,MED
07/05/1983,-50.68,51.0,0,BBGR
07/05/1983,-50.68,51.01,0,SM
07/05/1983,-50.8,51.27,0,SM
07/05/1983,-51.0,51.33,0,MED
07/05/1983,-51.2,51.45,0,MED
07/05/1983,-50.58,51.63,0,BBGR
07/05/1983,-50.75,51.7,0,MED
07/05/1983,-51.6,51.01,0,SM
07/05/1983,-51.58,51.22,0,BBGR
07/05/1983,-51.47,51.85,0,SM
07/05/1983,-51.73,51.77,0,BBGR
07/05/1983,-52.65,51.7,0,BBGR
07/05/1983,-52.8,51.43,0,LG
07/05/1983,-52.82,51.57,0,MED
07/05/1983,-52.8,51.58,0,BBGR
07/05/1983,-53.0,51.42,0,BBGR
07/05/1983,-53.01,51.6,0,MED
07/15/1983,-50.97,51.22,1,MED
07/05/1983,-53.01,51.93,0,SM
07/05/1983,-53.17,51.97,0,SM
07/11/1983,-53.33,51.78,1,SM
07/05/1983,-54.25,51.87,0,LG
07/15/1983,-52.85,51.47,1,LG
07/05/1983,-54.01,51.87,0,BBGR
07/05/1983,-47.09,49.28,0,LG
07/15/1983,-46.09,50.7,1,MED
07/07/1983,-54.95,50.72,0,LG
07/07/1983,-53.43,49.37,0,MED
07/07/1983,-53.17,49.47,0,MED
07/07/1983,-53.17,49.45,0,MED
07/07/1983,-50.1,51.85,0,MED
07/07/1983,-49.95,51.57,0,MED
07/07/1983,-50.57,51.8,0,MED
07/07/1983,-51.12,51.6,0,LG
07/07/1983,-52.46,47.89,0,MED
07/16/1983,-53.05,46.65,1,BBGR
07/07/1983,-52.39,47.56,0,MED
07/07/1983,-52.39,47.56,0,MED
07/07/1983,-52.93,49.67,0,LG
07/07/1983,-52.97,49.67,0,BBGR
07/08/1983,-49.28,48.47,0,SM
07/09/1983,-54.5,51.99,0,LG
07/11/1983,-54.1,51.82,1,LG
07/15/1983,-53.65,51.62,1,MED
07/09/1983,-54.29,51.74,0,LG
07/15/1983,-53.53,51.25,1,LG
07/09/1983,-53.67,51.97,0,MED
07/11/1983,-53.68,51.8,1,MED
07/15/1983,-53.17,51.62,1,MED
07/09/1983,-53.92,51.87,0,MED
07/11/1983,-54.02,51.7,1,MED
07/15/1983,-53.63,51.37,1,MED
07/15/1983,-53.53,51.55,1,MED
07/09/1983,-52.85,51.85,0,MED
07/11/1983,-54.32,51.82,0,MED
07/15/1983,-53.63,51.77,1,MED
07/18/1983,-53.45,51.95,1,MED
07/20/1983,-53.23,51.85,1,MED
07/11/1983,-53.88,51.88,0,MED
07/11/1983,-53.58,51.75,0,MED
07/15/1983,-53.12,51.52,1,MED
07/11/1983,-53.58,51.75,0,MED
07/11/1983,-53.47,51.85,0,MED
07/11/1983,-53.45,51.83,0,MED
07/11/1983,-53.45,51.83,0,MED
07/11/1983,-53.45,51.83,0,BBGR
07/11/1983,-53.4,51.85,0,BBGR
07/11/1983,-53.33,51.78,0,BBGR
07/11/1983,-53.1,51.77,0,MED
07/11/1983,-52.97,51.87,0,MED
07/11/1983,-51.88,51.95,0,MED
07/11/1983,-52.87,51.97,0,MED
07/11/1983,-54.45,51.9,0,MED
07/15/1983,-53.88,51.67,1,MED
07/11/1983,-52.77,51.92,0,MED
07/11/1983,-52.72,51.87,0,BBGR
07/11/1983,-52.65,51.72,0,MED
07/11/1983,-51.43,51.65,0,MED
07/11/1983,-52.38,51.87,0,MED
07/11/1983,-52.35,51.85,0,MED
07/11/1983,-52.33,50.98,0,MED
07/11/1983,-51.87,51.8,0,MED
07/11/1983,-50.7,51.88,0,MED
07/15/1983,-49.78,51.38,1,MED
07/12/1983,-50.02,49.78,0,SM
07/12/1983,-50.18,49.7,0,MED
07/12/1983,-50.85,49.68,0,MED
07/12/1983,-50.75,49.48,0,MED
07/12/1983,-51.23,49.57,0,LG
07/12/1983,-51.75,48.95,0,LG
07/12/1983,-52.02,49.02,0,LG
07/12/1983,-52.35,49.32,0,LG
07/15/1983,-52.05,49.28,1,LG
07/12/1983,-52.43,49.23,0,LG
07/12/1983,-51.45,49.38,0,BBGR
07/12/1983,-50.18,49.2,0,LG
07/12/1983,-49.88,49.4,0,SM
07/12/1983,-49.5,48.67,0,SM
07/12/1983,-48.42,48.88,0,SM
07/12/1983,-48.45,48.88,0,BBGR
07/12/1983,-46.78,49.47,0,BBGR
07/12/1983,-43.97,49.45,0,BBGR
07/13/1983,-48.47,43.39,0,X
07/16/1983,-49.47,43.83,1,BBGR
07/13/1983,-52.3,48.05,0,BBGR
07/13/1983,-52.3,48.05,0,BBGR
07/15/1983,-52.75,47.25,1,BBGR
07/14/1983,-51.15,48.12,0,MED
07/14/1983,-51.35,48.05,0,MED
07/14/1983,-51.35,48.05,0,BBGR
07/14/1983,-51.57,48.22,0,MED
07/14/1983,-51.57,48.22,0,MED
07/14/1983,-52.28,48.35,0,MED
07/14/1983,-52.29,48.35,0,BBGR
07/14/1983,-52.29,48.36,0,BBGR
07/14/1983,-52.32,48.3,0,BBGR
07/14/1983,-52.4,48.05,0,MED
07/16/1983,-52.25,47.47,1,SM
07/14/1983,-52.41,48.48,0,BBGR
07/14/1983,-52.42,48.68,0,MED
07/14/1983,-52.55,46.4,0,BBGR
07/16/1983,-52.4,46.07,1,SM
07/14/1983,-52.58,46.38,0,BBGR
07/16/1983,-50.27,45.8,0,MED
07/15/1983,-44.2,49.83,0,BBGR
07/15/1983,-50.48,49.4,0,LG
07/15/1983,-49.6,51.37,0,BBGR
07/15/1983,-52.05,50.98,0,SM
07/15/1983,-53.45,51.22,0,LG
07/15/1983,-53.65,50.62,0,LG
07/15/1983,-53.68,50.62,0,LG
07/15/1983,-54.4,50.65,0,MED
07/15/1983,-53.73,50.55,0,LG
07/15/1983,-53.93,50.6,0,LG
07/15/1983,-53.85,50.47,0,LG
07/15/1983,-52.45,49.35,0,LG
07/15/1983,-47.82,50.23,0,LG
07/15/1983,-47.97,50.77,0,SM
07/15/1983,-48.48,50.65,0,LG
07/15/1983,-50.27,51.13,0,LG
07/15/1983,-50.33,51.28,0,LG
07/15/1983,-54.28,51.8,0,MED
07/15/1983,-54.1,51.6,0,MED
07/15/1983,-53.57,51.63,0,MED
07/15/1983,-53.7,51.55,0,MED
07/15/1983,-45.6,46.08,0,X
07/16/1983,-49.47,43.82,0,SM
07/16/1983,-49.82,44.27,0,BBGR
07/16/1983,-49.82,44.4,0,BBGR
07/17/1983,-54.58,51.73,0,MED
07/21/1983,-54.38,51.65,1,MED
07/18/1983,-54.07,51.88,0,LG
07/18/1983,-54.08,51.92,0,LG
07/18/1983,-49.57,51.67,0,MED
07/18/1983,-50.07,51.65,0,MED
07/19/1983,-51.07,51.38,0,LG
07/19/1983,-51.07,51.38,0,MED
07/19/1983,-50.63,51.12,0,MED
07/19/1983,-51.17,51.33,0,MED
07/19/1983,-50.38,51.68,0,SM
07/19/1983,-49.23,51.73,0,SM
07/20/1983,-52.45,51.77,0,MED
07/20/1983,-52.45,51.77,0,SM
07/20/1983,-52.35,51.75,1,SM
07/20/1983,-52.57,51.77,0,SM
07/20/1983,-52.37,51.73,1,SM
07/20/1983,-52.85,51.78,0,SM
07/20/1983,-52.85,51.78,0,SM
07/20/1983,-52.85,51.78,0,SM
07/20/1983,-53.73,51.7,0,MED
07/20/1983,-53.62,51.7,1,MED
07/20/1983,-54.23,51.98,0,MED
07/20/1983,-54.17,51.93,0,MED
07/20/1983,-52.73,51.53,0,MED
07/20/1983,-52.33,51.58,0,MED
07/20/1983,-54.3,51.6,0,MED
07/20/1983,-53.83,51.73,0,MED
07/21/1983,-54.27,51.73,0,MED
07/21/1983,-54.25,51.8,0,MED
07/21/1983,-54.37,51.85,0,MED
07/25/1983,-54.63,51.65,1,SM
07/21/1983,-54.07,51.85,0,MED
07/21/1983,-54.2,51.93,0,MED
07/23/1983,-50.43,43.62,0,SM
07/23/1983,-49.07,43.58,0,SM
07/23/1983,-50.8,44.67,0,SM
07/23/1983,-50.81,44.67,0,SM
07/24/1983,-53.05,51.98,0,X
07/26/1983,-52.63,51.87,1,BBGR
07/24/1983,-54.87,51.93,0,MED
07/25/1983,-54.82,51.9,1,MED
07/25/1983,-54.67,51.83,0,MED
07/25/1983,-54.64,51.89,0,MED
07/25/1983,-54.63,51.88,0,MED
07/25/1983,-54.62,51.87,1,SM
07/25/1983,-54.02,51.73,0,MED
07/25/1983,-53.97,51.58,0,MED
07/25/1983,-53.97,51.7,0,MED
07/25/1983,-53.5,51.78,0,MED
07/26/1983,-53.57,51.68,1,MED
07/25/1983,-53.3,51.77,0,MED
07/25/1983,-50.18,51.05,0,SM
07/25/1983,-50.2,51.12,0,SM
07/25/1983,-50.32,51.23,0,MED
07/25/1983,-50.35,51.3,0,MED
07/25/1983,-50.35,51.32,0,MED
07/25/1983,-50.64,51.17,0,LG
07/25/1983,-50.8,51.0,0,BBGR
07/25/1983,-50.83,51.0,0,SM
07/25/1983,-51.02,51.33,0,SM
07/25/1983,-51.1,50.95,0,SM
07/25/1983,-51.11,50.96,0,SM
07/25/1983,-51.12,50.94,0,SM
07/25/1983,-50.9,49.6,0,SM
07/25/1983,-51.54,49.39,0,SM
07/25/1983,-51.55,49.4,0,SM
07/25/1983,-51.47,49.52,0,LG
07/25/1983,-51.35,49.73,0,MED
07/25/1983,-51.43,49.75,0,MED
07/25/1983,-51.67,49.77,0,LG
07/25/1983,-51.47,50.8,0,SM
07/25/1983,-53.93,51.87,0,SM
07/25/1983,-53.95,51.85,0,SM
07/25/1983,-53.98,51.82,0,SM
07/25/1983,-54.02,51.73,0,SM
07/25/1983,-54.1,51.83,0,SM
07/25/1983,-54.27,51.93,0,SM
07/26/1983,-54.04,51.83,1,SM
07/25/1983,-54.47,51.98,0,SM
07/26/1983,-54.33,51.87,1,SM
07/25/1983,-54.72,51.8,0,MED
07/25/1983,-54.82,51.9,0,SM
07/25/1983,-50.13,46.7,0,SM
07/25/1983,-49.72,46.78,0,SM
07/25/1983,-50.75,47.6,0,SM
07/25/1983,-51.23,48.13,0,SM
07/25/1983,-48.95,51.43,0,X
07/25/1983,-48.9,51.52,0,X
07/25/1983,-48.58,51.5,0,X
07/25/1983,-49.19,51.51,0,SM
07/25/1983,-49.32,51.92,0,MED
07/26/1983,-52.62,51.85,0,BBGR
07/26/1983,-52.8,51.8,0,BBGR
07/26/1983,-52.98,51.83,0,SM
07/26/1983,-53.08,51.83,0,SM
07/26/1983,-53.18,51.77,0,X
07/25/1983,-50.53,51.77,0,BBGR
07/27/1983,-51.46,49.74,0,MED
07/28/1983,-51.28,49.47,1,SM
07/27/1983,-50.68,49.72,0,SM
07/28/1983,-52.42,46.48,0,MED
07/28/1983,-51.32,47.83,0,SM
07/28/1983,-51.4,48.05,0,SM
07/28/1983,-50.23,50.98,0,MED
07/28/1983,-51.58,51.7,0,BBGR
07/28/1983,-51.62,51.75,0,SM
07/28/1983,-51.62,51.85,0,MED
07/28/1983,-51.83,51.92,0,LG
07/28/1983,-52.12,51.23,0,LG
07/28/1983,-52.02,51.27,0,MED
07/28/1983,-52.52,51.4,0,MED
07/28/1983,-52.7,51.35,0,SM
07/28/1983,-52.97,51.23,0,MED
07/28/1983,-53.07,51.43,0,MED
07/28/1983,-53.13,51.67,0,SM
07/28/1983,-53.22,51.8,0,MED
07/28/1983,-53.22,51.48,0,MED
07/28/1983,-53.53,51.25,0,SM
07/28/1983,-53.82,51.58,0,MED
07/28/1983,-53.88,51.3,0,SM
07/28/1983,-54.63,51.65,0,SM
07/28/1983,-55.05,51.45,0,MED
07/28/1983,-54.82,51.38,0,BBGR
07/28/1983,-54.93,51.37,0,SM
07/28/1983,-54.03,51.2,0,SM
07/28/1983,-53.98,50.92,0,MED
07/28/1983,-53.92,50.8,0,MED
07/28/1983,-53.87,50.88,0,MED
07/28/1983,-53.77,51.22,0,MED
07/28/1983,-53.67,50.9,0,LG
07/28/1983,-53.25,51.13,0,SM
07/28/1983,-53.25,51.13,0,BBGR
07/28/1983,-53.22,51.12,0,BBGR
07/28/1983,-53.25,51.12,0,SM
07/28/1983,-53.12,50.95,0,SM
07/28/1983,-53.7,50.87,0,MED
07/28/1983,-53.28,50.67,0,BBGR
07/28/1983,-53.17,50.47,0,MED
07/28/1983,-53.88,50.63,0,MED
07/28/1983,-54.0,50.27,0,SM
07/28/1983,-54.1,50.22,0,BBGR
07/28/1983,-53.55,50.07,0,SM
07/28/1983,-53.17,49.73,0,SM
07/28/1983,-53.16,49.73,0,SM
07/28/1983,-53.17,49.73,0,SM
07/28/1983,-54.13,50.15,0,SM
07/28/1983,-53.97,50.12,0,SM
07/28/1983,-54.22,50.03,0,MED
07/28/1983,-54.15,49.95,0,SM
07/28/1983,-54.15,49.85,0,SM
07/28/1983,-54.3,49.87,0,SM
07/30/1983,-44.3,44.27,0,LG
07/31/1983,-49.63,51.53,0,X
07/31/1983,-51.73,51.68,0,X
07/31/1983,-53.28,51.82,0,X
07/31/1983,-53.8,51.83,0,X
08/01/1983,-53.57,51.63,1,MED
07/31/1983,-49.38,51.6,0,X
08/01/1983,-53.23,51.85,0,MED
08/01/1983,-54.0,51.83,0,MED
08/02/1983,-53.85,51.92,0,LG
08/04/1983,-53.82,51.95,0,MED
08/15/1983,-51.4,51.59,1,X
08/09/1983,-51.87,51.93,0,LG
08/09/1983,-52.1,51.8,0,LG
08/09/1983,-53.05,51.78,0,LG
08/09/1983,-53.05,51.77,0,LG
08/09/1983,-53.06,51.77,0,SM
08/09/1983,-53.07,51.77,0,BBGR
08/11/1983,-54.17,50.47,0,MED
08/11/1983,-54.1,50.6,0,MED
08/14/1983,-55.52,51.87,0,MED
08/14/1983,-55.39,51.85,1,LG
08/18/1983,-54.78,51.38,1,SM
08/14/1983,-55.58,51.84,0,MED
08/14/1983,-55.85,51.84,0,X
08/14/1983,-53.88,51.95,0,BBGR
08/18/1983,-52.8,51.58,1,SM
08/14/1983,-53.6,51.7,0,SM
08/18/1983,-52.55,51.73,1,MED
08/14/1983,-53.05,51.67,0,MED
08/14/1983,-52.83,51.62,0,LG
08/14/1983,-52.78,51.73,0,LG
08/14/1983,-52.62,51.7,0,MED
08/15/1983,-52.25,51.58,0,X
08/15/1983,-51.97,51.42,0,X
08/15/1983,-51.22,51.67,0,X
08/15/1983,-54.0,51.91,0,MED
08/16/1983,-53.85,50.03,0,MED
