data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,66.1,66.1,N,Ship,Kolsnaren (SS),Visual,45.13333333,-47.81666667,1928,1928,April,4/2/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,66.2,66.2,N,Ship,Kolsnaren (SS),Visual,45.13333333,-47.81666667,1928,1928,April,4/2/28,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,67,67,N,Ship,Broompark (SS),Visual,46.83333333,-44.5,1928,1928,April,4/2/28,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,68,68,N,Ship,Estonia (SS),Visual,47.46666667,-46.96666667,1928,1928,April,4/3/28,,Berg,2,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,69,69,N,Ship,Estonia (SS),Visual,47.53333333,-46.61666667,1928,1928,April,4/3/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,70,70,N,Ship,Estonia (SS),Visual,47.73333333,-46.35,1928,1928,April,4/3/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,71,71,N,Ship,Estonia (SS),Visual,47.61666667,-46.06666667,1928,1928,April,4/3/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,72,72,N,Ship,Estonia (SS),Visual,47.86666667,-46.18333333,1928,1928,April,4/3/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,73,73,N,Ship,Estonia (SS),Visual,47.86666667,-46.11666667,1928,1928,April,4/3/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,74,74,N,Ship,Broompark (SS),Visual,44.83333333,-48.13333333,1928,1928,April,4/3/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,75,75,N,Ship,Karlshruhe (SS),Visual,46.8,-44.53333333,1928,1928,April,4/3/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,76,76,N,Ship,Broompark (SS),Visual,44.63333333,-48.66666667,1928,1928,April,4/3/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,77,77,N,Ship,Ice Patrol,Visual,44.5,-48.65,1928,1928,April,4/3/28,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,78,76,Y,Ship,Ice Patrol,Visual,44.61666667,-48.68333333,1928,1928,April,4/3/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,79.1,74,Y,Ship,Ice Patrol,Visual,44.88333333,-48.11666667,1928,1928,April,4/3/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,79.2,79.2,N,Ship,Ice Patrol,Visual,44.88333333,-48.11666667,1928,1928,April,4/3/28,,Growler,,4,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,80,80,N,Ship,Ice Patrol,Visual,45.06666667,-47.73333333,1928,1928,April,4/3/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,81,81,N,Ship,Mojave (IIP),Visual,45.11666667,-47.26666667,1928,1928,April,4/4/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,82,82,N,Ship,Commandante Le Maille (SS),Visual,45,-46.75,1928,1928,April,4/5/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,83,83,N,Ship,Hellig A Paf (SS),Visual,45.4,-47.15,1928,1928,April,4/5/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2014 Apr 11
IOT,1,84,83,Y,Ship,Bergensfjord (SS),Visual,45.4,-47.15,1928,1928,April,4/5/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,85,85,N,Ship,Innaren (MS),Visual,48.95,-49.26666667,1928,1928,April,4/6/28,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18: Field ice and growlers
IOT,1,86.01,86.01,N,Ship,Innaren (MS),Visual,48.8,-49.05,1928,1928,April,4/6/28,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18: Small growlers
IOT,0,86.02,86.02,N,Ship,Innaren (MS),Visual,48.3,-47.83333333,1928,1928,April,4/6/28,,Growler,,,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18: Small growlers
IOT,1,708.1,708.1,N,Ship,Innaren (MS),Visual,48.12,48.01,1928,1928,April,4/6/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 2017 May 2
IOT,1,708.2,708.2,N,Ship,Innaren (MS),Visual,48.12,48.01,1928,1928,April,4/6/28,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 2017 May 2
IOT,1,88,88,N,Ship,Innaren (MS),Visual,48.05,-46.85,1928,1928,April,4/7/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18. HB 2017 May 2
IOT,1,89,89,N,Ship,Innaren (MS),Visual,48.06666667,-46.53333333,1928,1928,April,4/7/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18. HB 2017 May 2
IOT,1,90,90,N,Ship,Innaren (MS),Visual,47.9,-46.51666667,1928,1928,April,4/7/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,709,709,N,Ship,Innaren (MS),Visual,47.49,46.30,1928,1928,April,4/7/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 2017 May 2
IOT,1,92,92,N,Ship,Stockholm (SS),Visual,44.95,-46.28333333,1928,1928,April,4/8/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,93,93,N,Ship,Manchester Citizen (SS),Visual,45,-46.4,1928,1928,April,4/8/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,94.01,94.01,N,Ship,Manchester Citizen (SS),Visual,44.88333333,-46.28333333,1928,1928,April,4/8/28,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP. HB 2015 Apr 18: numerous growlers but starting at 44.58N
IOT,0,94.02,94.02,N,Ship,Manchester Citizen (SS),Visual,44.86666667,-46.45,1928,1928,April,4/8/28,,Growler,,,,,,,,,,,,,,,,,,,,,,IIP. HB 2015 Apr 18: numerous growlers but starting at 44.58N
IOT,1,95,95,N,Ship,Montrose (SS),Visual,44.63333333,-46.03333333,1928,1928,April,4/9/28,,Berg,2,,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18. Also hit a berg (SCIDB)
IOT,1,96,96,N,Ship,Mexicano (SS),Visual,44.36666667,-46.08333333,1928,1928,April,4/9/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,98,98,N,Ship,Lithuania (SS),Visual,47.66666667,-48.66666667,1928,1928,April,4/10/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,99,99,N,Ship,Lithuania (SS),Visual,47.13333333,-47.86666667,1928,1928,April,4/10/28,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,100,100,N,Ship,Lithuania (SS),Visual,47.25,-47.8,1928,1928,April,4/10/28,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,101,101,N,Ship,Wytheville (SS),Visual,44.96666667,-46.58333333,1928,1928,April,4/10/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,102,102,N,Ship,Cranley (SS),Visual,47.8,-43.61666667,1928,1928,April,4/10/28,,Medium,,,,,1,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,103,103,N,Ship,New Amsterdam (SS),Visual,44.35,-45.2,1928,1928,April,4/10/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,104,104,N,Ship,Medoc (IIP),Visual,45.7,-48.03333333,1928,1928,April,4/10/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,105,105,N,Ship,Cranley (SS),Visual,47.81666667,-43.83333333,1928,1928,April,4/10/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,106,106,N,Ship,Cairnvalona (SS),Visual,47.66666667,-43.75,1928,1928,April,4/10/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,108,108,N,Ship,Medoc (IIP),Visual,46,-47.76666667,1928,1928,April,4/10/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,110,110,N,Ship,Gorm (SS),Visual,47,-45.16666667,1928,1928,April,4/11/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,112.1,112.1,N,Ship,Oscar II (SS),Visual,46.43333333,-42.66666667,1928,1928,April,4/11/28,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18: Small berg with calf [growler]
IOT,1,112.2,112.2,N,Ship,Oscar II (SS),Visual,46.43333333,-42.66666667,1928,1928,April,4/11/28,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18: Small berg with calf [growler]
IOT,1,113,103,Y,Ship,Veendam (SS),Visual,44.35,-44.81666667,1928,1928,April,4/11/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,114,114,N,Ship,Greennack (SS),Visual,47.41666667,-44.75,1928,1928,April,4/11/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,115,115,N,Ship,Greennack (SS),Visual,47.46666667,-44.5,1928,1928,April,4/11/28,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,116,116,N,Ship,Greennack (SS),Visual,47.85,-43.5,1928,1928,April,4/11/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,117,117,N,Ship,Greennack (SS),Visual,47.88333333,-43.33333333,1928,1928,April,4/11/28,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,118,118,N,Ship,Andania (SS),Visual,44.35,-44.33333333,1928,1928,April,4/11/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,119,119,N,Ship,Medoc (IIP),Visual,44.71666667,-45.96666667,1928,1928,April,4/11/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP. HB 2015 Apr 18
IOT,1,120,118,Y,Ship,Cedric (SS),Visual,44.33333333,-44.41666667,1928,1928,April,4/11/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,121,121,N,Ship,Cranley (SS),Visual,46.76666667,-46.66666667,1928,1928,April,4/11/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,122,122,N,Ship,Cranley (SS),Visual,46.65,-46.66666667,1928,1928,April,4/11/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,123,123,N,Ship,Cranley (SS),Visual,46.61666667,-46.9,1928,1928,April,4/11/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,124,124,N,Ship,Topdalfjord (SS),Visual,47.45,-44.85,1928,1928,April,4/11/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,125,125,N,Ship,Topdalfjord (SS),Visual,47.3,-45.06666667,1928,1928,April,4/11/28,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18 & HB 2017 May 2
IOT,1,126.01,126.01,N,Ship,Topdalfjord (SS),Visual,47.3,-45.15,1928,1928,April,4/11/28,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP. HB 2017 May 2: 47.28N
IOT,0,126.02,126.02,N,Ship,Topdalfjord (SS),Visual,47.36666667,-45.33333333,1928,1928,April,4/11/28,,Growler,,,,,,,,,,,,,,,,,,,,,,IIP & HB 2017 May 2
IOT,1,127,127,N,Ship,Topdalfjord (SS),Visual,47.58333333,-44.21666667,1928,1928,April,4/11/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18. HB 2017 May 2: 44.23W
IOT,1,128,128,N,Ship,Topdalfjord (SS),Visual,47.28333333,-44.63333333,1928,1928,April,4/11/28,,Medium,,,,,1,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18. HB 2017 May 2: 47.27N
IOT,1,129,118,Y,Ship,Cameronia (SS),Visual,44.5,-43.76666667,1928,1928,April,4/12/28,,Medium,,,,,1,,,,,,,,26,E,,,,,,,,"IIP. HB 2020 May 23: berg 85' high, but in 43.40W."
IOT,1,130,118,Y,Ship,Topdalfjord (SS),Visual,46.03333333,-48.28333333,1928,1928,April,4/12/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18 & HB 2017 May 2
IOT,1,131,118,Y,Ship,Topdalfjord (SS),Visual,45.8,-47.4,1928,1928,April,4/12/28,,Medium,,,,,1,,,,,,,,30,E,,,,,,,,IIP & HB 2015 Apr 18. HB 2017 May 2: berg ~100' high
IOT,1,132,132,N,Ship,Scythia (SS),Visual,47.31666667,-46.56666667,1928,1928,April,4/12/28,,Medium,,,,,1,,,,,,,,,,,,,,,,,IIP. HB 2015 Apr 18
IOT,1,133,133,N,Ship,Scythia (SS),Visual,47.15,-46.8,1928,1928,April,4/12/28,,Medium,,,,,1,,,,,,,,,,,,,,,,,IIP. HB 2015 Apr 18
IOT,1,134.1,118,Y,Ship,Medoc (IIP),Visual,44.48333333,-43.7,1928,1928,April,4/12/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,134.2,134.2,N,Ship,Medoc (IIP),Visual,44.48333333,-43.7,1928,1928,April,4/12/28,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,135,135,N,Ship,Medoc (IIP),Visual,44.43333333,-43.75,1928,1928,April,4/12/28,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP. HB 2015 Apr 18
IOT,1,136,136,N,Ship,Scythia (SS),Visual,46.96666667,-46.98333333,1928,1928,April,4/12/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP. HB 2015 Apr 18
IOT,1,137,137,N,Ship,Scythia (SS),Visual,47.03333333,-47.1,1928,1928,April,4/12/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,138,138,N,Ship,Scythia (SS),Visual,46.98333333,-47.23333333,1928,1928,April,4/12/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,139,139,N,Ship,Scythia (SS),Visual,46.95,-47.3,1928,1928,April,4/12/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,140,140,N,Ship,Medoc (IIP),Visual,44.48333333,-43.63333333,1928,1928,April,4/12/28,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18
IOT,1,141,141,N,Ship,Topdalfjord (SS),Visual,45.38333333,-47.88333333,1928,1928,April,4/12/28,,Medium,,,,,1,,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18. HB 2017 May 2
IOT,1,142,142,N,Ship,Topdalfjord (SS),Visual,45.3,-48.1,1928,1928,April,4/12/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2015 Apr 18. HB 2017 May 2: large low-lying berg
IOT,1,143,143,N,Ship,Canadian Trapper (SS),Visual,46.51666667,-46,1928,1928,April,4/13/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP & HB 2016 Apr 25
IOT,1,144.1,118,Y,Ship,Braheholm (SS),Visual,44.25,-43.4,1928,1928,April,4/13/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,144.2,144.2,N,Ship,Braheholm (SS),Visual,44.25,-43.4,1928,1928,April,4/13/28,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,145,118,Y,Ship,Ocean Prince (SS),Visual,44.18333333,-43.35,1928,1928,April,4/13/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP. HB 2016 Apr 25: drifting at 1 knot 135°
IOT,1,146,146,N,Ship,Canadian Trapper (SS),Visual,47.03333333,-44.81666667,1928,1928,April,4/13/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2016 Apr 25
IOT,1,147.1,147.1,N,Ship,Bellhaven (SS),Visual,46.85,-42.55,1928,1928,April,4/14/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2016 Apr 25. HB 2018 May 9
IOT,1,147.2,147.2,N,Ship,Bellhaven (SS),Visual,46.85,-42.55,1928,1928,April,4/14/28,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP & HB 2016 Apr 25. HB 2018 May 9
IOT,1,148,148,N,Ship,Nortonian (SS),Visual,45.2,-48.41666667,1928,1928,April,4/14/28,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP & HB 2016 Apr 25
IOT,1,149,149,N,Ship,Bellhaven (SS),Visual,46.61666667,-43.63333333,1928,1928,April,4/14/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2016 Apr 25. HB 2018 May 9
IOT,1,150,150,N,Ship,Nortonian (SS),Visual,45.28333333,-47.83333333,1928,1928,April,4/14/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP & HB 2016 Apr 25
IOT,1,151.1,151.1,N,Ship,Nortonian (SS),Visual,45.35,-47.68333333,1928,1928,April,4/14/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2016 Apr 25
IOT,1,151.2,151.2,N,Ship,Nortonian (SS),Visual,45.35,-47.68333333,1928,1928,April,4/14/28,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP & HB 2016 Apr 25
IOT,1,152,152,N,Ship,Hada County (SS),Visual,45.05,-44.08333333,1928,1928,April,4/14/28,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP & HB 2016 Apr 25
IOT,1,153,153,N,Ship,Bellhaven (SS),Visual,46.41666667,-44.56666667,1928,1928,April,4/14/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP. HB 2018 May 9: 46.29N 44.32W
IOT,1,710,710,N,Ship,Idaho (SS),Visual,47.00,45.00,1928,1928,April,4/14/28,,Bergy bit,,,1,,,,,,,,14,E,,,,,,,,,,HB 2017 May 2: growler ~45' long
IOT,1,711,711,N,Ship,Idaho (SS),Visual,46.40,44.50,1928,1928,April,4/14/28,,Medium,,,,,1,,,,,,55,E,18,E,,,,,,,,HB 2017 May 2: berg ~60' high & 180' long
IOT,1,154,154,N,Ship,Bellhaven (SS),Visual,46.05,-46.26666667,1928,1928,April,4/15/28,,Medium,,,,,1,,,,,,,,,,,,,,,,,IIP & HB 2016 Apr 25. HB 2018 May 9
IOT,1,155,155,N,Ship,Bellhaven (SS),Visual,45.76666667,-47.33333333,1928,1928,April,4/15/28,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2016 Apr 25 & HB 2017 May 2
