data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,1082,1082,N,Ship,"Hydrographic Office, Washington",Unknown,59,-36,1949,1949,January,1/30/49,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,1083,1083,N,Ship,HMCS St. Stephen,Visual,52,-50.96666667,1949,1949,February,2/16/49,,Small,,,,,,1,,,,,,,,,,,,,,,,Scattered small bergs
IOT,1,1084.1,1084.1,N,Ship,USS Edisto,Visual,59,-43.33333333,1949,1949,February,2/19/49,,Large,,,,,,3,,,,,,,,,,,,,,,,3 large bergs and 1 small berg
IOT,1,1084.2,1084.2,N,Ship,USS Edisto,Visual,59,-43.33333333,1949,1949,February,2/19/49,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,3,3,N,Ship,Bali,Visual,48.96666667,-49.21666667,1949,1949,February,2/23/49,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,4,4,N,Miscellaneous,Cape Race Radio,Unknown,48.68333333,-49.7,1949,1949,February,2/24/49,,Small,,,,1,,,,,,,,,15,E,,,,,,,,
IOT,1,1085,1085,N,Miscellaneous,Battle Harbor Radio,Unknown,52.25,-55.41666667,1949,1949,February,2/25/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,7,7,N,Aircraft,TFNA,Radar,45.36666667,-49.98333333,1949,1949,February,2/26/49,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, possible berg"
IOT,1,1086,1086,N,Ship,USS Edisto,Visual,59.75,-40.81666667,1949,1949,February,2/27/49,,Berg,x,,,,,,,,,,,,,,,,,,,,,Innumerable drifting bergs sighted to westward
IOT,1,1087,1087,N,Ship,USS Edisto,Visual,59.6,-42.1,1949,1949,February,2/27/49,,Small,,,,9,,,,,,Tabular,60,E,15,E,,,,,,,,"9 bergs of average size 200 feet long 50 feet high, tabular in shape"
IOT,1,15,15,N,Ship,USCGC Mendota,Visual,48.38333333,-50.58333333,1949,1949,March,3/3/49,,Small,,,,1,,,,,,,,,12,E,,,,,,,,
IOT,1,1088.1,1088.1,N,Ship,USCGC Campbell,Visual,58.83333333,-37.66666667,1949,1949,March,3/3/49,,Small,1,,,,,,,,,,,,,,,,,,,,,Small berg and several growlers
IOT,1,1088.2,1088.2,N,Ship,USCGC Campbell,Visual,58.83333333,-37.66666667,1949,1949,March,3/3/49,,Growler,,x,,,,,,,,,,,,,,,,,,,,
IOT,1,1089,1089,N,Ship,USCGC Campbell,Radar,59.3,-36.43333333,1949,1949,March,3/3/49,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar contact, possible berg"
IOT,1,1090,1090,N,Ship,USCGC Campbell,Radar,59.48333333,-36.51666667,1949,1949,March,3/3/49,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar contact, possible berg"
IOT,1,1091,1091,N,Ship,USCGC Campbell,Radar,59.56666667,-36.9,1949,1949,March,3/3/49,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar contact, possible berg"
IOT,1,1092,1092,N,Ship,USCGC Campbell,Radar,60.11666667,-36.03333333,1949,1949,March,3/3/49,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar contact, possible berg"
IOT,1,1093,1093,N,Ship,USCGC Campbell,Visual,59.73333333,-36.4,1949,1949,March,3/3/49,,Growler,,1,,,,,,,,,,,,,,,,,,,,Large growler
IOT,1,19,19,N,Aircraft,Ice Patrol,Visual,48.8,-52.68333333,1949,1949,March,3/4/49,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,20,20,N,Aircraft,Ice Patrol,Visual,48.86666667,-52.15,1949,1949,March,3/4/49,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,21,21,N,Aircraft,Ice Patrol,Visual,49.41666667,-52.35,1949,1949,March,3/4/49,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,22,22,N,Aircraft,Ice Patrol,Visual,49.75,-51.98333333,1949,1949,March,3/4/49,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,23,23,N,Aircraft,Ice Patrol,Visual,48.8,-52.13333333,1949,1949,March,3/4/49,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,24,24,N,Aircraft,Ice Patrol,Visual,49.88333333,-51.18333333,1949,1949,March,3/4/49,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,25,25,N,Aircraft,Ice Patrol,Visual,49.91666667,-51.01666667,1949,1949,March,3/4/49,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,26,26,N,Aircraft,Ice Patrol,Visual,49.63333333,-53.03333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,27,27,N,Aircraft,Ice Patrol,Visual,49.76666667,-53.15,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1094,1094,N,Aircraft,Ice Patrol,Visual,50.06666667,-53.03333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1095,1095,N,Aircraft,Ice Patrol,Visual,50.08333333,-53.78333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1096,1096,N,Aircraft,Ice Patrol,Visual,50.16666667,-53.33333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1097,1097,N,Aircraft,Ice Patrol,Visual,50.2,-54.08333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1098,1098,N,Aircraft,Ice Patrol,Visual,50.21666667,-53.86666667,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1099,1099,N,Aircraft,Ice Patrol,Visual,50.25,-54.03333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1100,1100,N,Aircraft,Ice Patrol,Visual,50.3,-53.63333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1101,1101,N,Aircraft,Ice Patrol,Visual,50.31666667,-53.68333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1102,1102,N,Aircraft,Ice Patrol,Visual,50.33333333,-53.15,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1103,1103,N,Aircraft,Ice Patrol,Visual,50.38333333,-54.31666667,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1104,1104,N,Aircraft,Ice Patrol,Visual,50.41666667,-54.35,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1105,1105,N,Aircraft,Ice Patrol,Visual,50.43333333,-53.5,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1106,1106,N,Aircraft,Ice Patrol,Visual,50.45,-53.66666667,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1107,1107,N,Aircraft,Ice Patrol,Visual,50.46666667,-52.81666667,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1108,1108,N,Aircraft,Ice Patrol,Visual,50.48333333,-52.75,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1109,1109,N,Aircraft,Ice Patrol,Visual,50.5,-53.58333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1110,1110,N,Aircraft,Ice Patrol,Visual,50.53333333,-52.95,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1111,1111,N,Aircraft,Ice Patrol,Visual,50.53333333,-54.51666667,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1112,1112,N,Aircraft,Ice Patrol,Visual,50.55,-53.41666667,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1113,1113,N,Aircraft,Ice Patrol,Visual,50.58333333,-53,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1114,1114,N,Aircraft,Ice Patrol,Visual,50.58333333,-55,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1115,1115,N,Aircraft,Ice Patrol,Visual,50.6,-52.15,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1116,1116,N,Aircraft,Ice Patrol,Visual,50.6,-55.08333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1117,1117,N,Aircraft,Ice Patrol,Visual,50.63333333,-54.75,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1118,1118,N,Aircraft,Ice Patrol,Visual,50.66666667,-54.13333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1119,1119,N,Aircraft,Ice Patrol,Visual,50.66666667,-54.38333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1120,1120,N,Aircraft,Ice Patrol,Visual,50.68333333,-53.03333333,1949,1949,March,3/4/49,,Berg,1,,,,,,,,,,,,,,,,,,,,,
