data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,2595,2595,N,Ship,Griesheim (SS),Visual,48.26666667,-48,1935,1935,February,2/18/35,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 2374 Mar 6
IOT,1,2585,2585,N,Ship,Scanyork (SS),Visual,48.2,-49.33333333,1935,1935,February,2/28/35,,Large,,,,,,1,,,,,122,E,24,E,,,,,,,,"NYMR.  400 feet long, 80 feet high & HB 2376 Mar 20"
IOT,1,54,54,N,Ship,Frederick VIII (SS),Visual,47.2,-45.91666667,1935,1935,March,3/1/35,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP: Small berg. HB 2376 Mar 20: medium berg
IOT,1,55,55,N,Ship,Frederick VIII (SS),Visual,47.71666667,-44.83333333,1935,1935,March,3/1/35,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP & HB 2376 Mar 20: Small berg
IOT,1,56,56,N,Ship,Sorvard (MS),Visual,48.23333333,-47.78333333,1935,1935,March,3/6/35,,Small,,,,2,,,,,,,,,,,,,,,,,,IIP: 2 bergs. HB 2375 Mar 13.
IOT,1,2596,2596,N,Ship,Topeka (MS),Visual,49.03333333,-49.1,1935,1935,March,3/8/35,,Growler,,x,,,,,,,,,,,,,,,,,,,,"HB 2378 Apr 3: sighted field ice & growlers; altered course to 135°, holding it till noon Mar 9"
IOT,1,2597,2597,N,Ship,Topeka (MS),Visual,47.2,-43.4,1935,1935,March,3/8/35,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 2378 Apr 3
IOT,1,2598,2598,N,Ship,Topeka (MS),Visual,48.13333333,-48.66666667,1935,1935,March,3/8/35,,Berg,5,,,,,,,,,,,,,,,,,,,,,HB 2378 Apr 3
IOT,1,2599,2599,N,Ship,Topeka (MS),Visual,48,-48.9,1935,1935,March,3/8/35,,Large,,,,,,2,,,,,183,E,61,E,,,,,,,,HB 2378 Apr 3: 2 bergs ~600' long & 200' high
IOT,1,60,60,N,Ship,Topeka (MS),Visual,47.21666667,-47.33333333,1935,1935,March,3/9/35,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2378 Mar 20: Large berg
IOT,1,61.1,61.1,N,Ship,Topeka (MS),Visual,46.63333333,-47,1935,1935,March,3/9/35,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP: 2 bergs. HB 2378 Apr 3: large & small berg
IOT,1,61.2,61.2,N,Ship,Topeka (MS),Visual,46.63333333,-47,1935,1935,March,3/9/35,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP: 2 bergs. HB 2378 Apr 3: large & small berg
IOT,1,62.01,62.01,N,Ship,Topeka (MS),Visual,46.33333333,-47,1935,1935,March,3/9/35,,Small,,,,x,,,,,,,,,,,,,,,,,,IIP: Field ice and berg extending 35 miles NE&SW. HB 2378 Apr 3: passed an ice field with small bergs
IOT,0,62.02,62.02,N,Ship,Topeka (MS),Visual,45.9,-47.61666667,1935,1935,March,3/9/35,,Small,,,,,,,,,,,,,,,,,,,,,,IIP: Field ice and berg extending 35 miles NE&SW. HB 2378 Apr 3+AL37: passed an ice field with small bergs
IOT,1,64,64,N,Ship,America (MS),Visual,46.7,-47.66666667,1935,1935,March,3/9/35,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP: Large berg.  HB 2378 Apr 3: 10th
IOT,1,65,65,N,Ship,Amsterdam (SS),Visual,46.45,-44.21666667,1935,1935,March,3/10/35,,Medium,,,,,1,,,,,,,,,,,,,,,,,IIP: Berg. HB 2380 Apr 17: medium berg
IOT,1,66,80,Y,Miscellaneous,Cape Race,Visual,46.16666667,-46.83333333,1935,1935,March,3/10/35,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP: Berg
IOT,1,69,69,N,Miscellaneous,Cape Race,Visual,46.53333333,-44.16666667,1935,1935,March,3/10/35,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP: Berg
IOT,1,2600.01,2600.01,N,Ship,America (MS),Visual,46.66666667,-47.6,1935,1935,March,3/10/35,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 2378 Apr 3: field ice & growlers
IOT,0,2600.02,2600.02,N,Ship,America (MS),Visual,45.25,-48.33333333,1935,1935,March,3/10/35,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 2378 Apr 3: field ice & growlers
