data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,1,1,N,Ship,Glenarm Head (SS),Visual,44.85,-50.03333333,1903,1903,January,1/10/03,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 701 Feb 4
IOT,1,42.1,42.1,N,Ship,Damara (SS),Visual,47,-47,1903,1903,February,2/27/03,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 708 Mar 25
IOT,1,42.2,42.2,N,Ship,Damara (SS),Visual,47,-47,1903,1903,February,2/27/03,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 708 Mar 25
IOT,1,2,2,N,Ship,Burgermeister Petersen (SS),Visual,46.18333333,-42.45,1903,1903,March,3/5/03,,Medium,,,,,1,,,,,,61,E,15,E,,,,,,,,HB 707 Mar 18 & NYMR: passed a berg ~50' high & 200' long
IOT,1,3,3,N,Ship,Devona (SS),Visual,45.81666667,-43,1903,1903,March,3/5/03,,Very large,,,,,,,1,,,,,,,,,,,,,,,HB 707 Mar 18
IOT,1,4,4,N,Ship,Deutschland (SS),Visual,46.5,-44.33333333,1903,1903,March,3/6/03,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 707 Mar 18. NYMR: 46N 46.30W
IOT,1,5.11,5.11,N,Ship,Ethiopia (SS),Visual,47.21666667,-45.43333333,1903,1903,March,3/6/03,,Berg,24,,,,,,,,,,,,,,,,,,,,,"HB 707 Mar 18: passed 25 bergs of various sizes, largest ~150' high & 300' long, & numerous small pieces. NYMR: similar"
IOT,0,5.12,5.12,N,Ship,Ethiopia (SS),Visual,47,-46.25,1903,1903,March,3/6/03,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 707 Mar 18: passed 25 bergs of various sizes, largest ~150' high & 300' long, & numerous small pieces. NYMR: similar"
IOT,1,5.21,5.21,N,Ship,Ethiopia (SS),Visual,47.21666667,-45.43333333,1903,1903,March,3/6/03,,Large,,,,,,1,,,,,46,E,91,E,,,,,,,,"HB 707 Mar 18: passed 25 bergs of various sizes, largest ~150' high & 300' long, & numerous small pieces. NYMR: similar"
IOT,0,5.22,5.22,N,Ship,Ethiopia (SS),Visual,47,-46.25,1903,1903,March,3/6/03,,Large,,,,,,,,,,,,,,,,,,,,,,"HB 707 Mar 18: passed 25 bergs of various sizes, largest ~150' high & 300' long, & numerous small pieces. NYMR: similar"
IOT,1,5.31,5.31,N,Ship,Ethiopia (SS),Visual,47.21666667,-45.43333333,1903,1903,March,3/6/03,,Growler,,x,,,,,,,,,,,,,,,,,,,,"HB 707 Mar 18: passed 25 bergs of various sizes, largest ~150' high & 300' long, & numerous small pieces. NYMR: similar"
IOT,0,5.32,5.32,N,Ship,Ethiopia (SS),Visual,47,-46.25,1903,1903,March,3/6/03,,Growler,,,,,,,,,,,,,,,,,,,,,,"HB 707 Mar 18: passed 25 bergs of various sizes, largest ~150' high & 300' long, & numerous small pieces. NYMR: similar"
IOT,1,6,6,N,Ship,Ethiopia (SS),Visual,46.41666667,-46.85,1903,1903,March,3/6/03,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 707 Mar 18: heavy pack ice & numerous bergs
IOT,1,7,7,N,Ship,Ethiopia (SS),Visual,46.01666667,-46.98333333,1903,1903,March,3/6/03,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 707 Mar 18: last of pack ice & small bergs
IOT,1,8.01,8.01,N,Ship,Ethiopia (SS),Visual,45.81666667,-47.23333333,1903,1903,March,3/6/03,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 707 Mar 18: passed several detached pieces of ice
IOT,0,8.02,8.02,N,Ship,Ethiopia (SS),Visual,45.68333333,-47.4,1903,1903,March,3/6/03,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 707 Mar 18: passed several detached pieces of ice
IOT,1,9,9,N,Ship,Salacia (SS),Visual,46.35,-42.2,1903,1903,March,3/6/03,,Large,,,,,,3,,,,,,,,,,,,,,,,HB 707 Mar 18: saw 3 large bergs ~6 miles to the southward [position calculated]
IOT,1,215,215,N,Ship,Antwerpen (SS),Visual,46,-44.33333333,1903,1903,March,3/6/03,,Ice island,,,,,,,,1,,Pinnacle,610,E,30,E,,,,,,,,HB 710 Apr 8: passed a large berg ~2000' long & 100' high with 2 tall pinnacles
IOT,1,10,10,N,Ship,Ohio (SS),Visual,46.33333333,-47.5,1903,1903,March,3/7/03,,Medium,,,,,3,,,,,,,,,,,,,,,,,HB 707 Mar 18: saw large quantities of field ice & 3 moderate sized bergs
IOT,1,11,11,N,Ship,Nicolai II (SS),Visual,47.2,-45.6,1903,1903,March,3/7/03,,Berg,20,,,,,,,,,,,,,,,,,,,,,HB 707 Mar 18 & NYMR: passed 20 bergs some 100' high
IOT,1,12,12,N,Ship,Willkommen (SS),Visual,46.55,-44.36666667,1903,1903,March,3/7/03,,Small,,,,1,,,,,,,46,E,15,E,,,,,,,,"HB 707 Mar 18: saw a berg ~150' long & 50' high. NYMR: 46.38N passed one berg, eight hours later passed another"
IOT,1,13,13,N,Ship,Willkommen (SS),Visual,46.16666667,-45.83333333,1903,1903,March,3/7/03,,Bergy bit,,,1,,,,,,,,9,E,3,E,,,,,,,,HB 707 Mar 18: saw another berg ~30' long & 10' high
IOT,1,114,114,N,Ship,Pandosia (SS),Visual,47.71666667,-46.56666667,1903,1903,March,3/8/03,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 709 Apr 1. NYMR
IOT,1,115,115,N,Ship,Pandosia (SS),Visual,45.7,-47.78333333,1903,1903,March,3/8/03,,Large,,,,,,5,,,,,,,,,,,,,,,,HB 709 Apr 1. NYMR
IOT,1,116.11,116.11,N,Ship,Lord Lansdowne (SS),Visual,45.31666667,-48.5,1903,1903,March,3/8/03,,Large,,,,,,60,,,,,,,,,,,,,,,,"HB 709 Apr 1: saw 60 large bergs & several small ones, also a large field of pack ice extending to the northward as far as could be seen & 30 miles to the southward"
IOT,0,116.12,116.12,N,Ship,Lord Lansdowne (SS),Visual,46,-46.33333333,1903,1903,March,3/8/03,,Large,,,,,,,,,,,,,,,,,,,,,,"HB 709 Apr 1: saw 60 large bergs & several small ones, also a large field of pack ice extending to the northward as far as could be seen & 30 miles to the southward"
IOT,1,116.21,116.21,N,Ship,Lord Lansdowne (SS),Visual,45.31666667,-48.5,1903,1903,March,3/8/03,,Small,,,,x,,,,,,,,,,,,,,,,,,"HB 709 Apr 1: saw 60 large bergs & several small ones, also a large field of pack ice extending to the northward as far as could be seen & 30 miles to the southward"
