data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,37,37,N,Ship,Chickasaw (SS),Visual,47.46666667,-50.23333333,1930,1930,January,1/15/30,,Small,,,,1,,,,,,,15,E,6.1,E,,,,,,,,IIP. HB 2108 Jan 29: passed a growler ~50' long & showing ~20' out of the water
IOT,1,38.1,38.1,N,Ship,Cairnmona (SS),Visual,46.33333333,-47.33333333,1930,1930,January,1/15/30,,Berg,x,,,,,,,,,,,,,,,,,,,,,"IIP: Field ice, growlers, and bergs"
IOT,1,38.2,38.2,N,Ship,Cairnmona (SS),Visual,46.33333333,-47.33333333,1930,1930,January,1/15/30,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,39.1,39.1,N,Ship,Ragnhildsholm (SS),Visual,48.03333333,-50.4,1930,1930,January,1/16/30,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,39.2,39.2,N,Ship,Ragnhildsholm (SS),Visual,48.03333333,-50.4,1930,1930,January,1/16/30,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,43,43,N,Ship,Lehigh (SS),Visual,47.46666667,-48.9,1930,1930,January,1/22/30,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP
IOT,1,45,45,N,Ship,Kings County (SS),Visual,47.45,-49.1,1930,1930,January,1/22/30,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP
IOT,1,46,46,N,Ship,Washaholm (SS),Visual,46.98333333,-46.66666667,1930,1930,January,1/23/30,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,47,47,N,Ship,Tortugas (SS),Visual,47.3,-46.88333333,1930,1930,January,1/23/30,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP
IOT,1,49,49,N,Ship,Bergensfjord (SS),Visual,47.11666667,-48.26666667,1930,1930,January,1/24/30,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP. HB 2210 Feb 12
IOT,1,51,51,N,Ship,Hellig Olav (SS),Visual,47.91666667,-49.55,1930,1930,January,1/24/30,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP. HB 2210 Feb 12
IOT,1,52,52,N,Ship,Hellig Olav (SS),Visual,48.16666667,-50,1930,1930,January,1/24/30,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP. HB 2210 Feb 12
IOT,1,53,53,N,Ship,Hellig Olav (SS),Visual,47.91666667,-49.8,1930,1930,January,1/24/30,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP. HB 2210 Feb 12
IOT,1,54,54,N,Ship,Hellig Olav (SS),Visual,47.93333333,-49.91666667,1930,1930,January,1/24/30,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP. HB 2210 Feb 12
IOT,1,55,55,N,Ship,Hellig Olav (SS),Visual,47.83333333,-50.41666667,1930,1930,January,1/24/30,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP. HB 2210 Feb 12
IOT,1,56,56,N,Ship,Hellig Olav (SS),Visual,47.5,-50.65,1930,1930,January,1/24/30,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP. HB 2210 Feb 12
IOT,1,57,57,N,Ship,Hellig Olav (SS),Visual,47.6,-50.7,1930,1930,January,1/24/30,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP. HB 2210 Feb 12
IOT,1,64,64,N,Ship,Ilsenstein (SS),Visual,48.16666667,-48.31666667,1930,1930,January,1/29/30,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP
IOT,1,65,65,N,Ship,Ilsenstein (SS),Visual,48,-48.16666667,1930,1930,January,1/29/30,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,69.1,69.1,N,Ship,Belgian (SS),Visual,46.71666667,-45.66666667,1930,1930,January,1/30/30,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,69.2,69.2,N,Ship,Belgian (SS),Visual,46.71666667,-45.66666667,1930,1930,January,1/30/30,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,73,73,N,Miscellaneous,Cape Race Radio Station,Visual,46.03333333,-49.41666667,1930,1930,February,2/1/30,,Growler,,2,,,,,,,,,,,,,,,,,,,,IIP: 2 growlers and slob ice
IOT,1,77,77,N,Miscellaneous,Cape Race Radio Station,Visual,47.7,-48,1930,1930,February,2/1/30,,Small,,,,2,,,,,,,,,,,,,,,,,,IIP
IOT,1,78,78,N,Miscellaneous,Cape Race Radio Station,Visual,47.5,-50.83333333,1930,1930,February,2/1/30,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP
IOT,1,990,990,N,Ship,Gustav Schindler (SS),Visual,46.66666667,-47.5,1930,1930,February,2/2/30,,Small,,,,1,,,,,,,,,14,E,,,,,,,,NYMR.  HB 2113 Mar 5: passed a berg ~45' high surrounded by loose ice field
