data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,108,108,N,Ship,Unknown,Visual,47.3,-52.35,1920,1920,January,1/2/20,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1584 Jan 15.
IOT,1,109,109,N,Ship,Unknown,Visual,46,-41.66666667,1920,1920,January,1/2/20,,Large,,,,,,,,,,,152,E,9,E,,,,,,,,"HB 1585 Jan 22 ""iceberg about 500 feet long and 30 feet high."""
IOT,1,1,1,N,Ship,Unknown,Visual,47.3,-46.63333333,1920,1920,January,1/8/20,,Small,,,,1,,,,,,,,,,,,,,,,,,NYMR. HB 1586 Jan 29. HB 1587 Feb 4: lists co-ordinates as 47.17N 46.40W
IOT,1,140,140,N,Ship,Unknown,Visual,48.95,-47.13333333,1920,1920,January,1/16/20,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1586 Jan 29.
IOT,1,25,25,N,Ship,Unknown,Visual,47.73333333,-48.58333333,1920,1920,January,1/17/20,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1592 Mar 10.
IOT,1,116,116,N,Ship,Unknown,Visual,47.95,-47.55,1920,1920,January,1/17/20,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1592 Mar 10.
IOT,1,2,140,Y,Ship,Unknown,Visual,48.95,-47.13333333,1920,1920,January,1/18/20,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR.
IOT,1,114,114,N,Ship,Unknown,Visual,46,-46.95,1920,1920,January,1/22/20,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1591 Mar 3.
IOT,1,3.01,3.01,N,Ship,Unknown,Visual,46.5,-47.66666667,1920,1920,January,1/24/20,,Growler,,x,,,,,,,,,,,,,,,,,,,,NYMR: Steamed through fields of ice and numerous growlers. HB 1587 Feb 4
IOT,0,3.02,3.02,N,Ship,Unknown,Visual,46.66666667,-46.33333333,1920,1920,January,1/24/20,,Growler,,x,,,,,,,,,,,,,,,,,,,,NYMR: Steamed through fields of ice and numerous growlers. HB 1587 Feb 5
IOT,1,4,4,N,Ship,Unknown,Visual,46.36666667,-45.2,1920,1920,January,1/25/20,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR. HB 1588 Feb 11.
IOT,1,5.01,5.01,N,Ship,Unknown,Visual,46.33333333,-46.5,1920,1920,January,1/25/20,,Growler,,x,,,,,,,,,,,,,,,,,,,,NYMR: Field ice and small growlers. HB 1588 Feb 11.
IOT,0,5.02,5.02,N,Ship,Unknown,Visual,45.28333333,-48,1920,1920,January,1/25/20,,Growler,,x,,,,,,,,,,,,,,,,,,,,NYMR: Field ice and small growlers. HB 1588 Feb 11.
IOT,1,115.01,115.01,N,Ship,Unknown,Visual,46.25,-43,1920,1920,January,1/25/20,,Growler,,x,,,,,,,,,,,,,,,,,,,,"HB 1591 Mar 3 ""field ice and small growlers."""
IOT,0,115.02,115.02,N,Ship,Unknown,Visual,46.83333333,-47.9,1920,1920,January,1/25/20,,Growler,,x,,,,,,,,,,,,,,,,,,,,"HB 1591 Mar 3 ""field ice and small growlers."""
IOT,1,6.1,6.1,N,Ship,Unknown,Visual,42.76666667,-51.3,1920,1920,January,1/26/20,,Large,,,,,,1,,,,,152,E,61,E,,,,,,,,"NYMR: [Large] berg with small bergs in vicinity. HB 1588 Feb 11 ""an iceberg 200 feet high and 500 feet long, with small bergs in the vicinity."""
IOT,1,6.2,6.2,N,Ship,Unknown,Visual,42.76666667,-51.3,1920,1920,January,1/26/20,,Small,,,,x,,,,,,,,,,,,,,,,,,"NYMR: [Large] berg with small bergs in vicinity. HB 1588 Feb 11 ""an iceberg 200 feet high and 500 feet long, with small bergs in the vicinity."""
IOT,1,7,7,N,Ship,Unknown,Visual,46,-47.66666667,1920,1920,January,1/26/20,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR.
IOT,1,8,8,N,Ship,Unknown,Visual,45.03333333,-55.2,1920,1920,January,1/26/20,,Medium,,,,,1,,,,,,,,,,,,,,,,,NYMR. HB 1588 Feb 11. HB 1594 Mar 24.
IOT,1,110,110,N,Ship,Unknown,Visual,46.33333333,-45.25,1920,1920,January,1/26/20,,Medium,,,,,1,,,,,,61,E,30,E,,,,,,,,"HB 1590 Feb 25 ""an iceberg about 100 feet high and 200 feet long."""
IOT,1,111,111,N,Ship,Unknown,Visual,46.33333333,-47.16666667,1920,1920,January,1/26/20,,Growler,,x,,,,,,,,,,,,,,,,,,,,"HB 1590 Feb 25 ""growlers and drift ice."""
IOT,1,142,4,Y,Ship,Unknown,Visual,46.33333333,-45.16666667,1920,1920,January,1/26/20,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1591 Mar 3.
IOT,1,139,139,N,Ship,Unknown,Visual,46.08333333,-47.06666667,1920,1920,January,1/27/20,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1594 Mar 24.
IOT,1,141,7,Y,Ship,Unknown,Visual,46,-47.66666667,1920,1920,January,1/27/20,,Large,,,,,,1,,,,,,,,,,,,,,,, HB 1590 Feb 25.
IOT,1,9,9,N,Ship,Unknown,Visual,45.96666667,-44.4,1920,1920,January,1/30/20,,Growler,,x,,,,,,,,,,,,,,,,,,,,NYMR: Growlers and field ice for 3 miles. HB 1588 Feb 11.
IOT,1,10,10,N,Ship,Unknown,Visual,47.5,-49.66666667,1920,1920,February,2/2/20,,Small,,,,1,,,,,,,,,,,,,,,,,,NYMR. HB 1591 Mar 3: lists longitude co-ordinate as 49.30W
IOT,1,11,11,N,Ship,Unknown,Visual,47.96666667,-47.53333333,1920,1920,February,2/2/20,,Berg,2,,,,,,,,,,,,,,,,,,,,,NYMR. HB 1591 Mar 3.
IOT,1,112,112,N,Ship,Unknown,Visual,45.28333333,-48.1,1920,1920,February,2/2/20,,Growler,,x,,,,,,,,,,,,,,,,,,,,"HB 1590 Feb 25 ""a large number of growlers."""
