data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,69,69,N,Ship,Unknown,Visual,47.56666667,-44.63333333,1919,1919,January,1/19/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1536 Feb 6
IOT,1,70,70,N,Ship,Unknown,Visual,47.46666667,-49.38333333,1919,1919,January,1/19/19,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1536 Feb 6 Large quantity of iceflows also viewed near on Jan 22
IOT,1,1,1,N,Ship,Unknown,Visual,47,-42.53333333,1919,1919,January,1/26/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR and HB 1537 Feb 6
IOT,1,2,2,N,Ship,Unknown,Visual,47.15,-46.65,1919,1919,February,2/3/19,,Small,,,,1,,,,,,,,,,,,,,,,,,NYMR & HB 1538 Feb 19
IOT,1,3,3,N,Ship,Unknown,Visual,47.01666667,-46.66666667,1919,1919,February,2/3/19,,Small,,,,1,,,,,,,,,,,,,,,,,,NYMR & HB 1538 Feb 19
IOT,1,4,4,N,Ship,Unknown,Visual,48.8,-45.18333333,1919,1919,February,2/3/19,,Berg,x,,,,,,,,,,,,,,,,,,,,,"NYMR & HB 1537 Feb 6 - also field ice extending 20 miles southward of lat 48.2, lon 47.4"
IOT,1,5,5,N,Ship,Unknown,Visual,48.53333333,-45.66666667,1919,1919,February,2/3/19,,Berg,x,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1537 Feb 6
IOT,1,6,6,N,Ship,Unknown,Visual,47.08333333,-47.71666667,1919,1919,February,2/3/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,"NYMR & HB 1537 Feb 6 Field ice covering 3 miles in lat 48.15, lon 46.2"
IOT,1,79,79,N,Ship,Unknown,Visual,47.08333333,-46.76666667,1919,1919,February,2/3/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1540 Mar 5
IOT,1,80,80,N,Ship,Unknown,Visual,47.08333333,-47.05,1919,1919,February,2/3/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1540 Mar 5
IOT,1,81,81,N,Ship,Unknown,Visual,48.53333333,-45.81666667,1919,1919,February,2/3/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,"HB 1540 Mar 5: closely packed field ice from lat 48.2, lon 48.4 to lat 48.2, lon 49.1"
IOT,1,75,75,N,Ship,Unknown,Visual,47.35,-45.66666667,1919,1919,February,2/6/19,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1538 Feb 19
IOT,1,78,78,N,Ship,Unknown,Visual,48.33333333,-47.5,1919,1919,February,2/7/19,,Large,,,,,,x,,,,,,,,,,,,,,,,HB 1539 Feb 26: also very heavy field ice
IOT,1,7,7,N,Ship,Unknown,Visual,47.38333333,-45.61666667,1919,1919,February,2/8/19,,Bergy bit,,,1,,,,,,,,12,E,1.2,E,,,,,,,,NYMR & HB 1537 Feb 6: a berg ~40' long & 4' high
IOT,1,8,8,N,Ship,Unknown,Visual,46.46666667,-46.83333333,1919,1919,February,2/14/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR and HB 1540 Mar 5 
IOT,1,9,9,N,Ship,Unknown,Visual,46.46666667,-46.9,1919,1919,February,2/14/19,,Growler,,1,,,,,,,,,,,,,,,,,,,,NYMR and HB 1540 Mar 5 - small growler
IOT,1,10,10,N,Miscellaneous,Cape Race Light,Visual,46.71666667,-52.98333333,1919,1919,March,3/5/19,,Berg,x,,,,,,,,,,,,,,,,,,,,,NYMR: Field ice and several bergs in sight.
IOT,1,82,82,N,Miscellaneous,Cape Race,Visual,46.58333333,-53.13333333,1919,1919,March,3/11/19,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1542 Mar 19: Ice moved offshore. Clear to eastward. Several bergs & some slob ice to SW
IOT,1,85,85,N,Ship,Unknown,Visual,41.31666667,-48.98333333,1919,1919,March,3/20/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1545 Apr 9
IOT,1,11,11,N,Ship,Unknown,Visual,41.38333333,-49.31666667,1919,1919,March,3/21/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1544 Apr 2
IOT,1,12,12,N,Ship,Unknown,Visual,46.41666667,-48,1919,1919,March,3/22/19,,Growler,,x,,,,,,,,,,,,,,,,,,,,"NYMR and HB 1544 Apr 2: a steamer passed light field ice & small growlers, the most southerly of which was this position. [IIP report on same page gives 43W]"
IOT,1,86,86,N,Ship,Unknown,Visual,41.38333333,-52.31666667,1919,1919,March,3/22/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1545 Apr 9
IOT,1,87,85,Y,Ship,Unknown,Visual,41.31666667,-48.98333333,1919,1919,March,3/22/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,"HB 1545 Apr 9 [likely resight of #85, if not actually same report]"
IOT,1,88,88,N,Ship,Unknown,Visual,41,-48.93333333,1919,1919,March,3/22/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1545 Apr 9
IOT,1,89,89,N,Ship,Unknown,Visual,45.33333333,-55.58333333,1919,1919,March,3/25/19,,Bergy bit,,,3,,,,,,,,,,3.1,E,,,,,,,,"HB 1545 Apr 9: 3 growlers showing ~10' out of the water, one report 26th."
IOT,1,93,11,Y,Ship,Unknown,Visual,41.38333333,-49.31666667,1919,1919,March,3/25/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1545 Apr 9 [probable resight of #11]
IOT,1,94,94,N,Ship,Unknown,Visual,47.41666667,-48,1919,1919,March,3/25/19,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1545 Apr 9: Growlers and Field Ice
IOT,1,84,84,N,Ship,Unknown,Visual,41.8,-47,1919,1919,March,3/26/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1544 Apr 2
IOT,1,96,96,N,Ship,Unknown,Visual,41,-48.78333333,1919,1919,March,3/26/19,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1545 Apr 9
