data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,1.01,1.01,N,Ship,Drottningholm,Visual,48.36666667,-49.41666667,1934,1934,January,1/11/34,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP: Field of broken ice with some growlers.
IOT,0,1.02,1.02,N,Ship,Drottningholm,Visual,48.06666667,-50.4,1934,1934,January,1/11/34,,Growler,,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,6,6,N,Miscellaneous,Cape Race,Visual,49.11666667,-48.25,1934,1934,January,1/16/34,,Medium,,,,,1,,,,,,,,21,E,,,,,,,,IIP: Berg (70 feet high)
IOT,1,8,8,N,Ship,Hamburg,Visual,47.45,-50.08333333,1934,1934,January,1/17/34,,Large,,,,,,1,,,,,146,E,18,E,,,,,,,,IIP: Berg (60 feet high). HB 2316 Jan 24: passed field ice 47.54N 48.45W to 47N 51.30W & 1 berg ~60' high & 500' long
IOT,1,9,9,N,Miscellaneous,Cape Race,Visual,48.93333333,-48.26666667,1934,1934,January,1/18/34,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP
IOT,1,10,10,N,Miscellaneous,Cape Race,Visual,49.45,-47.15,1934,1934,January,1/19/34,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP: Growler (awash)
IOT,1,21,21,N,Miscellaneous,Cape Race,Visual,48.08333333,-48.9,1934,1934,January,1/27/34,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,23,23,N,Miscellaneous,Cape Race,Visual,46.91666667,-47.18333333,1934,1934,January,1/27/34,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,27,27,N,Miscellaneous,Cape Race,Visual,48.16666667,-49.63333333,1934,1934,January,1/29/34,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP
IOT,1,28,28,N,Miscellaneous,Cape Race,Visual,48.23333333,-49.55,1934,1934,January,1/29/34,,Small,,,,2,,,,,,,,,,,,,,,,,,IIP
IOT,1,29,29,N,Miscellaneous,Cape Race,Visual,48.33333333,-49.5,1934,1934,January,1/29/34,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,30,30,N,Miscellaneous,Cape Race,Visual,46.5,-47.53333333,1934,1934,January,1/30/34,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP
