data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,2.1,2.1,N,Miscellaneous,"Hydro, Wash.",Unknown,58.83333333,-39.45,1952,1952,January,1/17/52,,Berg,x,,,,,,,,,,,,,,,,,,,,,"Several bergs and growlers area 150 miles south and southeast of Cape Farewell, Greenland."
IOT,1,2.2,2.2,N,Miscellaneous,"Hydro, Wash.",Unknown,58.83333333,-39.45,1952,1952,January,1/17/52,,Growler,,x,,,,,,,,,,,,,,,,,,,,"Several bergs and growlers area 150 miles south and southeast of Cape Farewell, Greenland."
IOT,1,3,3,N,Miscellaneous,"Hydro, Wash.",Unknown,59,-38.41666667,1952,1952,January,1/20/52,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,4,4,N,Miscellaneous,"Hydro, Wash.",Unknown,59.5,-37.5,1952,1952,January,1/20/52,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,9,9,N,Aircraft,USCG,Visual,52.21666667,-55.16666667,1952,1952,January,1/30/52,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,10,10,N,Aircraft,USCG,Visual,52.23333333,-53.53333333,1952,1952,January,1/30/52,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,11,11,N,Aircraft,USCG,Visual,51.8,-53.56666667,1952,1952,January,1/30/52,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,12,12,N,Aircraft,USCG,Visual,51.73333333,-54.03333333,1952,1952,January,1/30/52,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,13,13,N,Aircraft,USCG,Visual,51.95,-53.35,1952,1952,January,1/30/52,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,14,14,N,Aircraft,USCG,Visual,51.4,-53.71666667,1952,1952,January,1/30/52,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,15,15,N,Aircraft,USCG,Visual,51.66666667,-52.91666667,1952,1952,January,1/30/52,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,16,16,N,Aircraft,USCG,Visual,51.3,-52.8,1952,1952,January,1/30/52,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,17,17,N,Aircraft,USCG,Visual,51.58333333,-52.08333333,1952,1952,January,1/30/52,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,18,18,N,Aircraft,USCG,Visual,52.05,-53.16666667,1952,1952,January,1/30/52,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,19,19,N,Aircraft,USCG,Visual,51.56666667,-52.73333333,1952,1952,January,1/30/52,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,21,21,N,Ship,Sapho,Visual,58.88333333,-33.25,1952,1952,February,2/2/52,,Large,,,,,,1,,,,Blocky,137,E,52,E,,,,,,,,Berg with 2 summits.
IOT,1,22,22,N,Ship,USCGC Absecon,Visual,53.31666667,-50.78333333,1952,1952,February,2/8/52,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,24,24,N,Ship,USCGC Absecon,Visual,53.06666667,-50.58333333,1952,1952,February,2/8/52,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,25,25,N,Ship,USCGC Absecon,Visual,53.16666667,-50.9,1952,1952,February,2/8/52,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,26,26,N,Ship,USCGC Campbell,Visual,60.53333333,-35.05,1952,1952,February,2/9/52,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,27,27,N,Ship,USCGC Campbell,Visual,59.18333333,-37.46666667,1952,1952,February,2/10/52,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,30,30,N,Aircraft,USCG,Visual,51.75,-51.81666667,1952,1952,February,2/11/52,,Small,,,,1,,,,,,,,,,,,,,,,,,
