data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,10,10,N,Miscellaneous,Cape Race Radio Station,Visual,47.83333333,-50.06666667,1926,1926,February,2/20/26,,Small,,,,x,,,,,,,,,,,,,,,,,,IIP: Slab ice and small bergs
IOT,1,12,12,N,Miscellaneous,Cape Race Radio Station,Visual,47.28333333,-47.05,1926,1926,February,2/21/26,,Small,,,,x,,,,,,,,,,,,,,,,,,IIP: Several small bergs
IOT,1,674.01,674.01,N,Ship,Stockholm (SS,Visual,46.56666667,-47.01666667,1926,1926,February,2/27/26,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1906 Mar 17: some growlers & field ice
IOT,0,674.02,674.02,N,Ship,Stockholm (SS,Visual,46.45,-47.2,1926,1926,February,2/27/26,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1906 Mar 17: some growlers & field ice
IOT,1,14.11,14.11,N,Miscellaneous,Cape Race Radio Station,Visual,48.26666667,-46.83333333,1926,1926,March,3/2/26,,Small,,,,x,,,,,,,,,,,,,,,,,,IIP
IOT,0,14.12,14.12,N,Miscellaneous,Cape Race Radio Station,Visual,47.66666667,-47.83333333,1926,1926,March,3/2/26,,Small,,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,14.21,14.21,N,Miscellaneous,Cape Race Radio Station,Visual,48.26666667,-46.83333333,1926,1926,March,3/2/26,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP
IOT,0,14.22,14.22,N,Miscellaneous,Cape Race Radio Station,Visual,47.66666667,-47.83333333,1926,1926,March,3/2/26,,Growler,,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,675.1,675.1,N,Ship,Hillglade (SS),Visual,48.56666667,-46.25,1926,1926,March,3/11/26,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1907 Mar 24
IOT,1,675.2,675.2,N,Ship,Hillglade (SS),Visual,48.56666667,-46.25,1926,1926,March,3/11/26,,Growler,,4,,,,,,,,,,,,,,,,,,,,HB 1907 Mar 24
IOT,1,17,17,N,Miscellaneous,Cape Race Radio Station,Visual,47.83333333,-49.63333333,1926,1926,March,3/15/26,,Berg,x,,,,,,,,,,,,,,,,,,,,,IIP: Field ice and occasional bergs
IOT,1,19.01,19.01,N,Miscellaneous,Cape Race Radio Station,Visual,47.9,-47.96666667,1926,1926,March,3/18/26,,Small,,,,x,,,,,,,,,,,,,,,,,,IIP: Heavy field ice and small bergs
IOT,0,19.02,19.02,N,Miscellaneous,Cape Race Radio Station,Visual,46.95,-48.75,1926,1926,March,3/18/26,,Small,,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,20,20,N,Miscellaneous,Cape Race Radio Station,Visual,46.93333333,-47.81666667,1926,1926,March,3/19/26,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP: Field ice and growlers
IOT,1,22.01,22.01,N,Miscellaneous,Cape Race Radio Station,Visual,45.66666667,-47,1926,1926,March,3/19/26,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP: Field ice and large growlers
IOT,0,22.02,22.02,N,Miscellaneous,Cape Race Radio Station,Visual,46.08333333,-46.41666667,1926,1926,March,3/19/26,,Growler,,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,669,669,N,Ship,Sagaporack (SS),Visual,45.9,-46.53333333,1926,1926,March,3/19/26,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1913 May 5: small growlers
