data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,56,56,N,Miscellaneous,Cape Race Radio,Visual,46.41666667,-47.08333333,1939,1939,March,3/6/39,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,57,57,N,Miscellaneous,Cape Race Radio,Visual,46.31666667,-47.05,1939,1939,March,3/6/39,,Small,,,,1,,,,,,,,,,,,,,,,,,IIP
IOT,1,59,59,N,Miscellaneous,Cape Race Radio,Visual,47.18333333,-46.78333333,1939,1939,March,3/8/39,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP: Large growler
IOT,1,96,96,N,Ship,Samnanger,Visual,47.53333333,-48.16666667,1939,1939,March,3/19/39,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP
IOT,1,97,97,N,Ship,Samnanger,Visual,47.7,-48.38333333,1939,1939,March,3/19/39,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP
IOT,1,98,98,N,Ship,Chelan (IP),Visual,45.31666667,-48.31666667,1939,1939,March,3/19/39,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,100,100,N,Ship,Chelan (IP),Visual,45.21666667,-48.4,1939,1939,March,3/19/39,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,101,101,N,Ship,Samnanger,Visual,47.36666667,-48.5,1939,1939,March,3/19/39,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,103.1,103.1,N,Ship,Chelan (IP),Visual,46.68333333,-46.96666667,1939,1939,March,3/20/39,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,103.2,103.2,N,Ship,Chelan (IP),Visual,46.68333333,-46.96666667,1939,1939,March,3/20/39,,Growler,,2,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,107,107,N,Ship,Chelan (IP),Visual,47.1,-47.08333333,1939,1939,March,3/20/39,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,113,113,N,Ship,Chelan (IP),Visual,44.73333333,-48.65,1939,1939,March,3/21/39,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,120,120,N,Ship,Chelan (IP),Visual,44.3,-48.78333333,1939,1939,March,3/23/39,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP: Small growler
IOT,1,121,121,N,Ship,Chelan (IP),Visual,44.21666667,-48.75,1939,1939,March,3/23/39,,Growler,,1,,,,,,,,,,,,,,,,,,,,IIP: Small growler
IOT,1,2999.01,2999.01,N,Ship,Chelan (IIP),Visual,45.83333333,-47.83333333,1939,1939,March,3/23/39,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 2586 Mar 29: heavy field ice with numerous growlers
IOT,0,2999.02,2999.02,N,Ship,Chelan (IIP),Visual,45.86666667,-47.5,1939,1939,March,3/23/39,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 2586 Mar 29: heavy field ice with numerous growlers
