data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,2,2,N,Miscellaneous,Cape Race Radio Station,Visual,47.53333333,-52.58333333,1938,1938,January,1/20/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,3326,3326,N,Miscellaneous,Cape Race Radio Station,Visual,46.53333333,-52.9,1938,1938,January,1/20/38,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 2526 Feb 2: several growlers ~10 miles (E) & SE of C.Race
IOT,1,3,3,N,Miscellaneous,Cape Race Radio Station,Visual,46.78333333,-52.93333333,1938,1938,January,1/22/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,4,3,Y,Miscellaneous,Cape Race Radio Station,Visual,46.68333333,-52.88333333,1938,1938,January,1/23/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,5,3,Y,Miscellaneous,Cape Race Radio Station,Visual,46.66666667,-53,1938,1938,January,1/24/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,6.1,2,N,Miscellaneous,Cape Race Radio Station,Visual,46.78333333,-52.95,1938,1938,January,1/25/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,6.2,3,N,Miscellaneous,Cape Race Radio Station,Visual,46.78333333,-52.95,1938,1938,January,1/25/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,3325,3325,N,Miscellaneous,Cape Race Radio Station,Visual,46.65,-52.81666667,1938,1938,January,1/25/38,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 2526 Feb 2: several growlers ~10 miles E (&SE) of C.Race
IOT,1,7,7,N,Miscellaneous,Cape Race Radio Station,Visual,46.71666667,-52.96666667,1938,1938,January,1/29/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,8,7,Y,Miscellaneous,Cape Race Radio Station,Visual,46.71666667,-52.96666667,1938,1938,February,2/1/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,9,7,Y,Miscellaneous,Cape Race Radio Station,Visual,46.71666667,-52.96666667,1938,1938,February,2/4/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,10,7,Y,Miscellaneous,Cape Race Radio Station,Visual,46.71666667,-52.96666667,1938,1938,February,2/6/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,11,7,Y,Miscellaneous,Cape Race Radio Station,Visual,46.71666667,-52.96666667,1938,1938,February,2/8/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP: Berg breaking up 6 miles northeast
IOT,1,12,12,N,Miscellaneous,Cape Race Radio Station,Visual,47.71666667,-50.5,1938,1938,February,2/10/38,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP
IOT,1,13,7,Y,Miscellaneous,Cape Race Radio Station,Visual,46.73333333,-52.95,1938,1938,February,2/10/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP
IOT,1,14,7,Y,Miscellaneous,Belle Isle Radio Station,Visual,46.71666667,-52.96666667,1938,1938,February,2/13/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP: Berg and pieces
IOT,1,3324,3324,N,Ship,Tahoe (IIP),Visual,46.71666667,-52.96666667,1938,1938,February,2/13/38,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 2528 Feb 16
